service pair,DAP
hxE4tm,0.007194245
iGQ3o1,0.007194245
2r6Rp6,0.007204611
5G5PA3,0.007207207
0e7VcF,0.007211538
x8Q5kq,0.007220217
2275hE,0.007220217
40uwuv,0.007220217
50R7am,0.007220217
07fefJ,0.007220217
QaSj4P,0.007220217
0UB67l,0.007228916
3ub078,0.007228916
pK2Q4X,0.007228916
3j4i84,0.007233273
5pf3U2,0.007233273
K3j535,0.007246377
2wE6MF,0.007246377
O10B76,0.007246377
AeG15U,0.007246377
1DD0w6,0.007246377
d6Oh28,0.007246377
0hecXv,0.007246377
7vX462,0.007246377
11YGlE,0.007246377
xl34AW,0.007246377
ef44E6,0.007246377
43k0p3,0.007246377
o82ucw,0.007252947
QfTLwY,0.007256894
Cd036W,0.007263923
3j0Ov3,0.007272727
k106f4,0.007272727
480sq8,0.00727802
Ahf330,0.00729927
vc77R8,0.00729927
2Qt1y5,0.00729927
6W6BKt,0.00729927
1160pc,0.00729927
3E58U6,0.00729927
2BLIV2,0.00729927
oW34kQ,0.00729927
48uL3v,0.00729927
3D8PA6,0.00729927
s28f1o,0.00729927
166re3,0.00729927
146n1f,0.00729927
0NIa07,0.007309942
05j884,0.007309942
ShV61y,0.007312614
34mTeU,0.007317073
E710H5,0.007326007
B8G70X,0.007326007
P1114O,0.007326007
050A75,0.007334963
44xP8H,0.007334963
gI2poA,0.007334963
y3fs6D,0.007334963
8181Um,0.007334963
b2Y6E4,0.007334963
14Q632,0.00733945
7U23A1,0.007342144
gI26uj,0.007352941
SF80bH,0.007352941
0i5CN2,0.007352941
6anvEW,0.007352941
V7uyy2,0.007352941
35108E,0.007352941
1Ty7fC,0.007352941
eiE643,0.007352941
8nU3Gv,0.007352941
bk0QK0,0.007352941
5snoDp,0.007352941
FKNrW3,0.007352941
f7V3O8,0.007352941
KoPu5k,0.007352941
J34uXc,0.007352941
gB1xJE,0.007359706
bV6qOA,0.007371007
86tO24,0.007371007
5346nf,0.007371007
5G6770,0.007371007
f15Gr5,0.007371007
w1ttt2,0.007380074
6uJ0A0,0.007380074
E3J0U0,0.007380074
DT6T82,0.007389163
5rWw6V,0.007389163
BVXhfy,0.007389163
70c58c,0.007389163
k7y7J5,0.007393715
4Aj141,0.007393715
7pqN7k,0.007407407
2l7W5L,0.007407407
8iIAn4,0.007407407
6L6Xd4,0.007407407
4K636y,0.007407407
7X12H7,0.007407407
1k5yUg,0.007407407
X653c8,0.007407407
7cQR37,0.007407407
w46w8u,0.007407407
6L5Sn7,0.007407407
F2KBY3,0.007407407
81UD13,0.007407407
K1q2N0,0.007407407
Pm7x08,0.007414272
F5Cuw6,0.00742115
728774,0.007425743
2hyM31,0.007425743
LT2475,0.007425743
16pue0,0.007425743
i6D657,0.007428807
g424Lm,0.007434944
j66IXi,0.007434944
AI52S6,0.007438017
sJafUs,0.007444169
hO53Rs,0.007444169
5K54d5,0.00744879
p28sJX,0.00744879
F0APP7,0.007453416
44Rn77,0.007462687
1LsUA2,0.007462687
2fM7qF,0.007462687
t1lI3F,0.007462687
0Va847,0.007462687
x1020n,0.007462687
52IoE4,0.007462687
0YO3S5,0.007462687
CI3a00,0.007462687
6ky02W,0.007462687
U3H278,0.007462687
6VAu3a,0.007462687
75R006,0.007462687
0K7s7X,0.007462687
27GxJ6,0.007469655
mts863,0.007473842
wLhh3m,0.007476636
4c7GvQ,0.007476636
ah85I5,0.007476636
P3LDa5,0.007476636
J6bBTr,0.007481297
rNM3VM,0.007481297
fdSh3h,0.007490637
V0a17x,0.007490637
4c742B,0.007490637
Tx4xim,0.007490637
a433wP,0.007496252
M5efSg,0.007497657
A72W68,0.0075
XG516Y,0.0075
fW2MHa,0.0075
YU67g6,0.00750469
nDox78,0.00750469
752f67,0.007509387
E2301D,0.007518797
6lt6T6,0.007518797
Y4v7d0,0.007518797
1t4KP8,0.007518797
UYcLk7,0.007518797
24us31,0.007518797
5uIJ4t,0.007518797
3Riw46,0.007518797
17431C,0.007518797
F3N3m5,0.007518797
O8yut3,0.007518797
1q3Lf5,0.007528231
3826rI,0.007532957
o1x6Q6,0.007537688
Q07kdb,0.007537688
3L6635,0.007537688
44At0B,0.007537688
F2314E,0.00754717
8c317F,0.00754717
1gP466,0.00754717
3326d2,0.00754717
A574f8,0.007556675
sQ0ou4,0.007556675
XoN2nW,0.007556675
n536Jd,0.007561437
D04W56,0.007561437
D70Suq,0.007561437
Iq52RT,0.007566204
858T5t,0.007575758
S04418,0.007575758
NA6qL7,0.007575758
28Mq41,0.007575758
18M11e,0.007575758
QJ58OE,0.007575758
85k6Jw,0.007575758
6064W7,0.007575758
a02675,0.007575758
4258P0,0.007575758
77gI4R,0.007575758
D164gX,0.007575758
45A5k8,0.007575758
7LXh76,0.007575758
6rD0rK,0.007575758
yM1r5l,0.007590133
n23G8D,0.007594937
1iVE4v,0.007594937
a8ba7b,0.007604563
Dxp0dw,0.007614213
504DDj,0.007614213
73JdKO,0.007633588
2303E0,0.007633588
PD2F88,0.007633588
43FY7r,0.007633588
372621,0.007633588
y1B1vK,0.007633588
45EL6I,0.007633588
w4638r,0.007633588
6cY0PB,0.007633588
J5uWC7,0.007633588
H7eHrE,0.007633588
sl7snF,0.007633588
tNY7f2,0.007653061
2D12MC,0.007653061
7fRgSK,0.007653061
j7b344,0.007658643
Rj75x8,0.007662835
rHT6vy,0.007662835
31Wsp2,0.007662835
N8Cd8l,0.007662835
15CNp2,0.007662835
L0nGRi,0.007667474
167851,0.007672634
dpai0m,0.007672634
U3E1s1,0.007672634
8cly7A,0.007672634
7ya354,0.007672634
6P1eHS,0.007672634
24FrqO,0.007672634
h8564k,0.007672634
27K86u,0.007677543
RGo640,0.007682458
wia2YQ,0.007692308
L3uwT6,0.007692308
47261T,0.007692308
3qL51a,0.007692308
hU15bE,0.007692308
2xX7L4,0.007692308
ef7752,0.007692308
0IfBND,0.007692308
3k5Y41,0.007692308
41fOT7,0.007692308
0xN46k,0.007692308
465303,0.007692308
735IJY,0.007692308
r0W5y3,0.007692308
05654a,0.007692308
5Uno2U,0.007692308
7f8nGV,0.007692308
IwCQL7,0.007712082
487d21,0.007712082
noMbw0,0.007712082
yH17m1,0.007712082
4m4Oo3,0.007712082
Wvt7V8,0.007716049
3n8T42,0.007722008
6vrOff,0.007722008
e5f871,0.007722008
3c6I1D,0.007731959
7jlH53,0.007731959
6672q7,0.007731959
5EbedH,0.007731959
4q7OS3,0.007731959
o4at1m,0.007751938
2m0uC4,0.007751938
46DW48,0.007751938
t3OXRu,0.007751938
DQ2b53,0.007751938
lh703w,0.007751938
5Cl7d3,0.007751938
4SQm77,0.007751938
7015ef,0.007751938
3sJfL4,0.007751938
0q4T4d,0.007751938
SM2560,0.007751938
mJ72CX,0.007751938
255PH4,0.007751938
OCsp5Y,0.007751938
x0OrkH,0.007751938
i13A4P,0.007751938
6uA6Sy,0.007751938
xp4dxL,0.007751938
3C1h07,0.007751938
4Y74ki,0.007751938
5128ck,0.007751938
710U31,0.007761966
5187n4,0.007763975
R0YN71,0.007772021
k400b8,0.007772021
OfJi07,0.00777605
7244a8,0.00777605
E8Dd1H,0.007782101
TCq5I5,0.007792208
8Sa7ba,0.007792208
P8812L,0.007792208
7Ip527,0.007800312
3I5g5N,0.007800312
34YK6r,0.007802341
51fT51,0.0078125
7Qj8eq,0.0078125
0xLcif,0.0078125
7VNqrU,0.0078125
86416t,0.0078125
4b2mxv,0.0078125
LMS2kO,0.0078125
86R160,0.0078125
211w3f,0.0078125
pp4o3P,0.0078125
K1CG1x,0.0078125
47C107,0.0078125
yW8OWA,0.007822686
1XOAWV,0.007832898
N275Ah,0.007832898
RvL4X1,0.007843137
1SC1P0,0.007843137
K2tYXD,0.007849294
737twS,0.007853403
253750,0.007853403
302w3w,0.007853403
cg0042,0.007853403
Q740vs,0.007854485
B6QDt5,0.007874016
j712R1,0.007874016
2p8Lw2,0.007874016
Mh0vpN,0.007874016
527a28,0.007874016
B14866,0.007874016
Tl66C8,0.007874016
l42524,0.007874016
Fi2248,0.007874016
JVSbP7,0.007874016
6N0735,0.007874016
W6GQ61,0.007874016
3RU73I,0.007874016
1302GV,0.007884363
45q177,0.007894737
gI4xup,0.007905138
43572i,0.007905138
8862xl,0.007911392
OsTi0L,0.007915567
IK1vbO,0.007915567
LA25Ug,0.007920792
8DV2K6,0.007926024
6436O8,0.007926575
77w24Q,0.007936508
2J5l23,0.007936508
24aoVO,0.007936508
08jkTe,0.007936508
dUR3C0,0.007936508
b3A268,0.007936508
40E021,0.007936508
i7I17W,0.007936508
2E4Iri,0.007936508
0DN062,0.007936508
Rhwf03,0.007936508
5jMk47,0.007936508
203851,0.007936508
cl0842,0.007936508
mON1Pt,0.007936508
N652xw,0.007936508
16Ka44,0.007936508
t6RpWp,0.007936508
GBc5y3,0.007949126
HAGF13,0.00795756
8u2M66,0.00795756
305e76,0.007968127
UVuU22,0.007968127
7V1O84,0.007968127
0ncH14,0.007968127
m7D2u3,0.00797649
D46haX,0.007978723
8uVxWx,0.007978723
85l3j4,0.007978723
n88878,0.007978723
1mIdUy,0.007981756
046778,0.00798722
r270O8,0.00798722
064g52,0.008
W10k4p,0.008
q4J81a,0.008
RI5X8w,0.008
vTNe2p,0.008
5335wk,0.008
1312HG,0.008
3Ix8VN,0.008
242252,0.008
4X0Jhd,0.008
Rluap8,0.008
7c12a2,0.008
U22815,0.008
650r64,0.008
qW6P17,0.008010681
dd6nS8,0.008016032
8rj2j2,0.008018328
655422,0.00802139
ab3hcc,0.00802139
0q858f,0.008032129
a223DJ,0.008032129
al4og5,0.008032129
chP80N,0.008038585
2L5825,0.008042895
q0700Q,0.008042895
885Tng,0.008042895
1657eN,0.008057676
P1r7Fn,0.008064516
44X8R0,0.008064516
Kr1SLf,0.008064516
082P65,0.008064516
pxh2g3,0.008064516
hq11X2,0.008064516
lX4Lc2,0.008064516
51c8n1,0.008064516
v1PQFf,0.008064516
84U6lX,0.008064516
e2j517,0.008064516
S64k1Y,0.008064516
85B8L0,0.008064516
57uU70,0.008064516
nbU270,0.008064516
e8ly52,0.008064516
7P1164,0.008073818
4iN80h,0.008077544
110165,0.008080808
d4L2e0,0.008080808
2487f5,0.008090615
623vab,0.008097166
65q2yo,0.008097166
ns237A,0.008108108
kF322o,0.008108108
Yqy0ug,0.008108108
DKxsLE,0.008108108
b0E06M,0.008108108
IMB760,0.008108108
I55a75,0.008116883
L3EKvO,0.00812065
060v38,0.008130081
18D4oq,0.008130081
1h4shP,0.008130081
008761,0.008130081
8d4p45,0.008130081
Coc38A,0.008130081
h2LkuH,0.008130081
d417g4,0.008130081
HeOu0p,0.008130081
5n22u8,0.008130081
Fx720O,0.008130081
Kad452,0.008130081
1k8W3f,0.008130081
0676g7,0.008130081
q0hu4W,0.008130081
v1V87b,0.008130081
Xm2N6f,0.008130081
k1h2kx,0.008130081
mh44Fw,0.008130081
0eAGa7,0.008130081
JfC0T7,0.008130081
7v3773,0.008130081
l12A5D,0.008130081
0D44v1,0.008130081
7S77Q4,0.008130081
1I27GI,0.008130081
6B4s4Q,0.008130081
Ypo044,0.008130081
l2B7JX,0.008141113
7l46i3,0.00814664
4w8C61,0.008152174
j365RO,0.008152174
25x318,0.008152174
odOR2I,0.008152174
bNn3Ly,0.008163265
410172,0.008163265
3c5xip,0.008163265
8x0461,0.008174387
J73365,0.008174387
L51PEg,0.008174387
t6o5v4,0.008179959
335J08,0.008185539
52W3aM,0.008196721
n5FxK5,0.008196721
Qb7PrU,0.008196721
73AY27,0.008196721
1B5UnC,0.008196721
470lH3,0.008196721
38xL8y,0.008196721
HFW63C,0.008196721
1s425p,0.008196721
lHY65F,0.008196721
61BqYH,0.008196721
VvI3l8,0.008196721
y0q812,0.008196721
mUHmaK,0.008196721
t771A2,0.008196721
2I0221,0.008210181
7c0v01,0.008219178
4637p4,0.008219178
sN4aq8,0.008219178
g234eU,0.008219178
b0177P,0.008230453
22fN7R,0.008230453
T40ixY,0.008230453
yv03j3,0.008230453
phFy62,0.008230453
D5aR72,0.008241758
687185,0.008241758
woLQ0i,0.008247423
52HE8J,0.008247423
Li4g2r,0.008264463
suedBY,0.008264463
TJ5GT7,0.008264463
8I3yfk,0.008264463
3W3085,0.008264463
YuM65c,0.008264463
T05J52,0.008264463
xe7m04,0.008264463
V2DHxo,0.008264463
4Xs462,0.008264463
62785O,0.008264463
I4H81F,0.008264463
G0eGM5,0.008264463
i205LS,0.008264463
681vc4,0.008264463
03NjxU,0.008264463
4XJ32I,0.008264463
GFJ2dV,0.008264463
s2c2Aw,0.008264463
4OAMk4,0.008264463
DHEta4,0.008281573
70sJ5N,0.008281573
686IBw,0.008287293
0w58n6,0.008298755
N23f26,0.008298755
038k1J,0.008298755
7f7P63,0.008298755
G7645v,0.008298755
775m2H,0.008298755
64U3YA,0.008298755
S4q528,0.008298755
VoBt28,0.008305648
UJ4778,0.008310249
5QDb23,0.008310249
8a3252,0.008310249
3X8612,0.008310249
TPj25D,0.008321775
yR7552,0.008333333
Th4fJ4,0.008333333
0HB737,0.008333333
7PU63O,0.008333333
5d6087,0.008333333
Op3Gw2,0.008333333
61PP62,0.008333333
0HF061,0.008333333
07lq8u,0.008333333
w401P2,0.008333333
62p161,0.008333333
b1NN5t,0.008333333
7PREfY,0.008333333
5f1J1Q,0.008333333
25uR56,0.008333333
50w242,0.008333333
fr82kh,0.008333333
0171LA,0.008333333
WBS357,0.008333333
iF4HF6,0.008333333
08308E,0.008333333
345rFE,0.008333333
R3Y5YO,0.008333333
46WY3J,0.008347245
3d4764,0.008347245
LD4Q4v,0.008350731
rJ36nD,0.008350731
76K360,0.008353222
n6UXu4,0.008356546
34v548,0.008361204
DJCaP7,0.008368201
8EsEn6,0.008368201
128D2L,0.008368201
6207B6,0.008368201
12wt8c,0.008368201
7uFlB6,0.008368201
2cp5yA,0.008368201
mK4354,0.008372093
ilQR80,0.008373206
qe2MPp,0.008379888
i3Niv3,0.008389262
1f1ak0,0.008391608
C38564,0.008395522
113XT7,0.008403361
hc06eq,0.008403361
4T4Bfd,0.008403361
eh3i4B,0.008403361
Ah1L8u,0.008403361
rH18Nb,0.008403361
755bmC,0.008403361
88pS6b,0.008403361
5c8NQy,0.008403361
71v566,0.008403361
r3NAu8,0.008403361
2kq4RF,0.008403361
mi7072,0.008403361
65kX10,0.008423586
q5c86S,0.008426966
5808w6,0.008426966
U6hHS5,0.008438819
75rnX2,0.008438819
7850Fx,0.008438819
0XY1A6,0.008445946
Ha3m46,0.008450704
tL2KX7,0.008450704
28o53T,0.008450704
50748M,0.008450704
n8W861,0.008458647
38671L,0.008460237
gAFp8s,0.008460237
63H427,0.008462623
3Ev26P,0.008474576
A1m060,0.008474576
34v3t5,0.008474576
Ne2581,0.008474576
2K200w,0.008474576
Ix7Tho,0.008474576
6Me32G,0.008474576
ce60oO,0.008474576
Vu5Oqs,0.008474576
02yH50,0.008474576
7p0lh5,0.008474576
T6a24h,0.008474576
881Njv,0.008474576
iqs377,0.008474576
2TRPJ2,0.008474576
PARFYS,0.008474576
1l4w7b,0.008484848
jlJ244,0.008492569
2D277A,0.008492569
02t0aB,0.008492569
xu2mjA,0.008498584
Qjhbu3,0.008498584
MtVG57,0.008498584
3gubj6,0.008510638
g0p2P6,0.008510638
sfhnnQ,0.008510638
c37L55,0.008510638
36LRh3,0.008510638
w35F84,0.008510638
dKu0xy,0.008510638
fG81L8,0.008510638
71h72l,0.008510638
sXn6PI,0.008515815
ba6M71,0.008515815
7Sm2v6,0.008547009
4ld7W8,0.008547009
63Fy83,0.008547009
6s8Y47,0.008547009
K17867,0.008547009
FI7q05,0.008547009
0k5KS8,0.008547009
Cn10r7,0.008547009
QT5L05,0.008547009
OqJ4Wm,0.008547009
6A8Xu6,0.008547009
0ikW3b,0.008547009
71p3uw,0.008547009
hMUq10,0.008547009
28WT1j,0.008547009
B64482,0.008547009
T51WB4,0.008547009
V6hVE7,0.008547009
7S81Ia,0.008547009
472sl7,0.008547009
00632W,0.008561644
27b7N8,0.008567931
YxjUO3,0.008571429
588q5W,0.008571429
4RwrnX,0.008574929
15qfv3,0.008576329
2XbI66,0.008583691
635Xl0,0.008583691
8205Uj,0.008583691
71oVb6,0.008583691
4Rmxf8,0.008583691
JprIm4,0.008583691
87uuK3,0.008583691
E2P1f2,0.008583691
o3g56R,0.008583691
1d281I,0.008583691
0PIg3D,0.008591065
7A0R7P,0.008595989
OMqvb3,0.008595989
RA67m6,0.008595989
C8K46D,0.00861141
41F2p8,0.00862069
L06pt2,0.00862069
lG0Op7,0.00862069
wWH7G5,0.00862069
61fc4N,0.00862069
7373y2,0.00862069
715Rea,0.00862069
e06x8g,0.00862069
rG6oXY,0.00862069
1842UB,0.00862069
AaP3Y7,0.00862069
U8N74H,0.00862069
01871F,0.00862069
qr1834,0.00862069
42XnL0,0.00862069
8U735y,0.00862069
h24g4Q,0.00862069
G7M5DU,0.00862069
nTd6qm,0.00862069
6cXGjy,0.00862069
8Aw7M1,0.00862069
3b5cVH,0.00862069
mUym7B,0.00862069
C4Ad3q,0.008631319
736G63,0.008641975
7dE1Wh,0.008641975
0a72K5,0.008645533
6hCTq7,0.008650519
4o7RO8,0.008658009
52KcU7,0.008658009
xw3Q47,0.008658009
8Y458k,0.008658009
4M3f54,0.008658009
CM402v,0.008658009
6u584l,0.008658009
Y8YP08,0.008658009
3ku030,0.008658009
5hooU0,0.008658009
FS0F5i,0.008658009
pA3vD5,0.008658009
c63woy,0.008658009
2oC34M,0.008658009
Dkw636,0.008659794
x3N5p7,0.00867052
2u766N,0.00867052
fG5751,0.00867052
KuW747,0.008674102
3UuAnk,0.00867679
ME5K26,0.008680556
b62ebG,0.008684864
3mVe71,0.008684864
1w7Rny,0.008695652
oqQ12f,0.008695652
3Bt8uG,0.008695652
0428Sa,0.008695652
AI6KX5,0.008695652
fi507a,0.008695652
fV2ENe,0.008695652
H7stO7,0.008695652
20I7C4,0.008695652
R5gsqI,0.008695652
8BUKCD,0.008695652
7GQKun,0.008695652
403Bg8,0.008695652
Y73DhA,0.008706468
26654q,0.008706468
QA0700,0.008706468
6k7WRT,0.008708273
363E15,0.008714597
1TtF35,0.00872093
P18x60,0.008726003
qE41j0,0.008726003
F7YX28,0.008733624
44m37H,0.008733624
2882tP,0.008733624
0R7P5e,0.008733624
U7Nx7L,0.008733624
70V338,0.008733624
R11fBG,0.008733624
l41NA3,0.008733624
b1LG66,0.008733624
2r8RB6,0.008733624
466MyP,0.008733624
327ciX,0.008733624
0OM1a4,0.008746356
3b1008,0.008746356
BGc1y7,0.008747515
0pr6ps,0.00875
BtppJd,0.008752735
Y167K1,0.008752735
DX6377,0.008752735
5124gE,0.008759124
VX4o7w,0.008764608
6Q037U,0.00877193
7E70RK,0.00877193
348xL1,0.00877193
8G5kV8,0.00877193
X12h66,0.00877193
1255LD,0.00877193
5W8Twc,0.00877193
M2kk04,0.00877193
Gs17V6,0.00877193
y4217A,0.00877193
rivLgC,0.00877193
C5ctr7,0.00877193
18uxU5,0.00877193
kK4WKb,0.00877193
2uYM6T,0.00877193
5Uu8dE,0.00877193
2Q6070,0.00877193
27QXtw,0.00877193
04645w,0.00877193
uovOKj,0.00877193
3T82Y2,0.00877193
wWd8Rw,0.00877193
bg105T,0.00877193
8aVbFR,0.00877193
21A5jR,0.008789063
3pC3q3,0.00879397
G75236,0.008797654
R13d15,0.008797654
u68s6w,0.008802817
3OC227,0.008810573
aQ2e7F,0.008810573
611I4h,0.008810573
5JurJ8,0.008810573
5QHT8h,0.008816121
wmfocY,0.008818342
08o751,0.008823529
qk44ff,0.008823529
6jX58v,0.008823529
820B12,0.008823529
FKx6n0,0.008827238
1H7EV7,0.008830022
X652IF,0.008830022
suyO2K,0.008830022
632ce6,0.008830022
M48D2e,0.008836524
7884Ct,0.008842444
132V44,0.008849558
DtG775,0.008849558
G7jE2N,0.008849558
Q56mF4,0.008849558
0kc37L,0.008849558
3d544N,0.008849558
32bk8K,0.008849558
a121E8,0.008849558
dMD617,0.008849558
Wy0Y45,0.008849558
6JC37L,0.008849558
017E4g,0.008849558
1VV05X,0.008849558
l5dr0f,0.008849558
jugfO8,0.008849558
4874B7,0.008849558
2e631q,0.008849558
D45HG1,0.008849558
d0M5XI,0.008849558
P1l31B,0.008849558
J7G246,0.008849558
6lNK21,0.008849558
37kasO,0.008849558
OFh5WL,0.008849558
n6e77u,0.008860759
m7ONTe,0.008860759
30y273,0.00887199
1qk8oV,0.00887199
2lu3R5,0.00887574
Tus5rF,0.00887574
b5VQ40,0.00887574
jf34gD,0.00887574
R13f33,0.00887574
1Wp7g3,0.00887574
588iU7,0.00887574
16A7sR,0.008888889
l364xk,0.008888889
8M5cNl,0.008888889
cBRrX5,0.008888889
Tm0502,0.008888889
80s7C4,0.008888889
l70LB1,0.008888889
X2hWFX,0.008888889
to5Enb,0.008888889
27n2v6,0.008894536
162f0Y,0.008896797
ot7o1C,0.008902077
87Nv47,0.008902077
3oI815,0.008902077
5j1U6b,0.008902077
85TFH8,0.008905852
5FGwaF,0.008908686
Mq240e,0.008915305
mTPRIK,0.008915305
8s7A5h,0.008917197
L2s7w0,0.008928571
wBTG6H,0.008928571
cVK3g2,0.008928571
23147r,0.008928571
R6TjH2,0.008928571
6125L1,0.008928571
ySarHl,0.008928571
3hdF65,0.008928571
2f6MAW,0.008928571
1S3W4u,0.008928571
ro86DP,0.008928571
046nu8,0.008928571
4425s2,0.008928571
0k324o,0.008928571
1YB7QR,0.008928571
X0c032,0.008928571
t621Wm,0.008928571
nm62yc,0.008928571
Gajp6l,0.008928571
Iwc744,0.008948546
OLX017,0.008951407
22SIoW,0.008951407
G5n2Q7,0.008955224
q75362,0.008955224
5UyF8y,0.008955224
4g3601,0.008960573
322L2r,0.008960573
vgA5sS,0.008960573
2e7g2q,0.008960573
6s27Wp,0.008962868
650653,0.00896861
RKl55R,0.00896861
3Dh6W7,0.00896861
12s3fJ,0.00896861
72n310,0.00896861
T6M5V6,0.00896861
a78D6O,0.00896861
HvsrC7,0.00896861
i5aLlv,0.008974359
10Lc04,0.008974359
I7axp7,0.008974359
J651n7,0.008982036
3cI4KS,0.008982036
T8dLH0,0.008982036
cqE7x2,0.008982036
D23v2T,0.008982036
a80t23,0.008982036
1btg5U,0.008982036
45mtgi,0.008985879
6nktlV,0.008985879
U61WuI,0.008985879
H2hO88,0.008988764
048o7v,0.008988764
66Ys7m,0.008995502
kh52aT,0.008997429
07s18C,0.009009009
212BkM,0.009009009
2d2t34,0.009009009
RU603R,0.009009009
N6OP6P,0.009009009
7i4tBL,0.009009009
2S33H8,0.009009009
0dV3n6,0.009009009
H83Bg2,0.009009009
ND787w,0.009009009
2KJg51,0.009009009
882081,0.009009009
62Nh0A,0.009009009
5d238i,0.009009009
32u323,0.009009009
Itm0v7,0.009009009
6P3p65,0.009009009
44nHDt,0.009009009
145542,0.009009009
4K014w,0.009019166
O37V15,0.009032258
30V232,0.009036145
srHT3B,0.009036145
1a4y1W,0.009036145
3Y4n50,0.009049774
685tyR,0.009049774
6uAyk5,0.009049774
p4u2Nl,0.009049774
8j6pPD,0.009049774
YB845u,0.009049774
hR56u5,0.009057971
X673PB,0.009063444
uT5a5E,0.009063444
M52e3f,0.009063444
aWN14b,0.009067358
2luL3g,0.009070295
3Eo3F5,0.009079118
4u4wsu,0.009090909
3avt47,0.009090909
pWrqV3,0.009090909
BnxklC,0.009090909
3M03G2,0.009090909
5qlk2u,0.009090909
4EPN1c,0.009090909
4816L0,0.009090909
84cQ6p,0.009090909
1g8nkx,0.009090909
53mjv7,0.009090909
811n60,0.009090909
75U56H,0.009090909
33h36V,0.009090909
0ra1n5,0.009090909
QavsN4,0.009090909
q65vG3,0.009090909
H7C83q,0.009090909
381L0Q,0.009090909
0vM72F,0.009090909
1v1Q5x,0.009090909
OL1j0F,0.009090909
5D6L26,0.009090909
0iDPK0,0.009090909
fj2PUR,0.009090909
rt2441,0.009090909
3Kp6A0,0.009090909
155uU2,0.009107468
5P52V1,0.009111617
5jkq77,0.009111617
3DKQ0n,0.009118541
FYA7KF,0.009118541
57q46l,0.009118541
76IPDv,0.009124088
20J170,0.009124088
274343,0.00913242
7btHCC,0.00913242
XlG65l,0.00913242
blH6r5,0.00913242
y23Pxh,0.00913242
53rE5m,0.00913242
h48b2A,0.00913242
i6mv8u,0.009140768
78P648,0.009146341
m4BjH4,0.009150327
f2L30O,0.009153318
2M52FH,0.009153318
m161xl,0.009153318
103l8s,0.009153318
77206i,0.009160305
0oE73e,0.009174312
yV0L83,0.009174312
NEO71r,0.009174312
7VQDI8,0.009174312
F8314W,0.009174312
t4O487,0.009174312
Y64e4G,0.009174312
q2B4w1,0.009174312
70854j,0.009174312
e12wM6,0.009174312
2X070Q,0.009174312
YK52yV,0.009174312
AJA81r,0.009174312
1x543U,0.009174312
A2a0ck,0.009174312
3g7oHx,0.009174312
b2T71N,0.009174312
34F174,0.009174312
vyLRP7,0.009174312
1SuWLn,0.009178139
A2c8QY,0.009191176
8U146D,0.009195402
NAAF77,0.009199632
Tx4Hn5,0.009202454
8aw218,0.009202454
2nQ33H,0.009202454
tc2m32,0.009208103
c6Rn74,0.009208103
rUuK32,0.009210526
730TXX,0.00921659
85jaB0,0.00921659
5284eD,0.00921659
w08K6q,0.00921659
25464D,0.009230769
fU26u5,0.009234828
1Bi140,0.009234828
0kx657,0.009234828
84XGa0,0.009237875
gk476G,0.009237875
TS2S0B,0.009237875
0V56AH,0.009247028
5y76O4,0.009251472
313Nss,0.009259259
i6kS6Q,0.009259259
X46F64,0.009259259
n1421f,0.009259259
B1s61s,0.009259259
s26q07,0.009259259
An101Y,0.009259259
HTEl2n,0.009259259
Fo08YG,0.009259259
8bVU03,0.009259259
67K5h7,0.009259259
4848jX,0.009259259
3C2001,0.009259259
0XC216,0.009259259
c2KfOT,0.009259259
s45HgB,0.009259259
4gH7r2,0.009259259
8iaE8M,0.009259259
4VL73e,0.009259259
MR3481,0.009259259
21M7N7,0.009259259
0cB0Op,0.009259259
tX0J81,0.009259259
gLFp7I,0.009259259
m50o0C,0.009259259
58627v,0.009259259
040420,0.00927357
1qoc54,0.009276438
117wl3,0.009280742
p163S7,0.009280742
2GX606,0.009280742
C5X4s1,0.009280742
L650eV,0.009287926
CF2pwA,0.00929368
iqmtR4,0.009302326
ol0cyn,0.009302326
u62022,0.009302326
5g7541,0.009302326
467BO0,0.009302326
5hl23u,0.009302326
5d78cg,0.009302326
4R2gS0,0.009302326
483l73,0.009302326
6282oo,0.009310987
84M358,0.009310987
f3vhyX,0.00931677
A27e2t,0.00931677
A54c41,0.009320905
151P4y,0.009324009
Qxh304,0.009324009
6582p6,0.009324009
8x5S0g,0.009324009
037772,0.009328358
772r76,0.009328358
eSders,0.009333333
cb8674,0.009345794
410425,0.009345794
g48157,0.009345794
46fHY1,0.009345794
62j6us,0.009345794
12l6V0,0.009345794
tAX7eM,0.009345794
cff6a7,0.009345794
E27Dx1,0.009345794
u225G6,0.009345794
600wtB,0.009345794
F875wY,0.009345794
0g17r4,0.009345794
Nd83b6,0.009345794
jn6inX,0.009345794
6IXcJx,0.009345794
4I2q16,0.009345794
1Qf717,0.009345794
S08j8G,0.009345794
44571O,0.009345794
MCMQ3e,0.009345794
60yi4t,0.009345794
52127V,0.009363296
08P0qT,0.009363296
6mfU50,0.009363296
5Fs567,0.009367681
86W4v8,0.009367681
303cJh,0.009367681
814Q1L,0.009375
Ot3030,0.009375
YN7u76,0.009375
S423v8,0.009375
x44t27,0.009380863
rE2ud2,0.009383925
2N706c,0.009389671
y4t84J,0.009389671
4L5B21,0.009389671
WEA424,0.009389671
8UQf1H,0.009389671
E2A31p,0.009389671
fo1d7c,0.009389671
7652k4,0.009389671
